mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank
morphism,fingroup,Mathlib.GroupTheory.Sylow,GroupTheory,0.3151,0.0,0.3151,-1,,5
morphism,fingroup,Mathlib.GroupTheory.Rank,GroupTheory,0.3114,0.0,0.3114,-1,,6
morphism,fingroup,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.3109,0.0,0.3109,-1,,7
morphism,fingroup,Mathlib.GroupTheory.Schreier,GroupTheory,0.31,0.0,0.31,-1,,8
morphism,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.31,0.0,0.31,-1,,9
morphism,fingroup,Mathlib.GroupTheory.Commensurable,GroupTheory,0.3092,0.0,0.3092,-1,,10
all_fingroup,fingroup,Mathlib.GroupTheory.Abelianization.Finite,GroupTheory,0.4396,0.0,0.4396,0,HIGH,1
all_fingroup,fingroup,Mathlib.GroupTheory.Commutator.Finite,GroupTheory,0.4137,0.0,0.4137,-1,,2
all_fingroup,fingroup,Mathlib.GroupTheory.DedekindFinite,GroupTheory,0.4119,0.0,0.4119,-1,,3
all_fingroup,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.3968,0.0,0.3968,-1,,4
all_fingroup,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.3838,0.0,0.3838,-1,,5
all_fingroup,fingroup,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.3785,0.0,0.3785,-1,,6
all_fingroup,fingroup,Mathlib.GroupTheory.MonoidLocalization.Finite,GroupTheory,0.3776,0.0,0.3776,-1,,7
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Saturated,GroupTheory,0.3527,0.0,0.3527,-1,,8
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Simple,GroupTheory,0.3518,0.0,0.3518,-1,,9
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Centralizer,GroupTheory,0.3457,0.0,0.3457,-1,,10
action,fingroup,Mathlib.GroupTheory.GroupAction.Support,GroupTheory,0.4087,0.0,0.4087,0,HIGH,1
action,fingroup,Mathlib.GroupTheory.GroupAction.Pointwise,GroupTheory,0.3989,0.0,0.3989,-1,,2
action,fingroup,Mathlib.GroupTheory.GroupAction.Basic,GroupTheory,0.3922,0.0,0.3922,-1,,3
action,fingroup,Mathlib.GroupTheory.GroupAction.Iwasawa,GroupTheory,0.389,0.0,0.389,-1,,4
action,fingroup,Mathlib.GroupTheory.GroupAction.Defs,GroupTheory,0.3884,0.0,0.3884,-1,,5
action,fingroup,Mathlib.GroupTheory.GroupAction.Embedding,GroupTheory,0.3859,0.0,0.3859,-1,,6
action,fingroup,Mathlib.GroupTheory.GroupAction.Quotient,GroupTheory,0.3848,0.0,0.3848,-1,,7
action,fingroup,Mathlib.GroupTheory.FreeGroup.Orbit,GroupTheory,0.3831,0.0,0.3831,-1,,8
action,fingroup,Mathlib.GroupTheory.GroupAction.Transitive,GroupTheory,0.3821,0.0,0.3821,-1,,9
action,fingroup,Mathlib.GroupTheory.GroupAction.Primitive,GroupTheory,0.3804,0.0,0.3804,-1,,10
quotient,fingroup,Mathlib.GroupTheory.Coset.Defs,GroupTheory,0.4581,0.0,0.4581,0,HIGH,1
quotient,fingroup,Mathlib.GroupTheory.DoubleCoset,GroupTheory,0.4535,0.0,0.4535,-1,,2
quotient,fingroup,Mathlib.GroupTheory.Coset.Card,GroupTheory,0.4518,0.0,0.4518,-1,,3
quotient,fingroup,Mathlib.GroupTheory.Coset.Basic,GroupTheory,0.4504,0.0,0.4504,-1,,4
quotient,fingroup,Mathlib.GroupTheory.CosetCover,GroupTheory,0.4117,0.0,0.4117,-1,,5
quotient,fingroup,Mathlib.GroupTheory.GroupAction.Quotient,GroupTheory,0.4001,0.0,0.4001,-1,,6
quotient,fingroup,Mathlib.GroupTheory.QuotientGroup.Basic,GroupTheory,0.3933,0.0,0.3933,-1,,7
quotient,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.3732,0.0,0.3732,-1,,8
quotient,fingroup,Mathlib.GroupTheory.QuotientGroup.Defs,GroupTheory,0.3713,0.0,0.3713,-1,,9
quotient,fingroup,Mathlib.GroupTheory.Complement,GroupTheory,0.3496,0.0,0.3496,-1,,10
automorphism,fingroup,Mathlib.GroupTheory.Coset.Basic,GroupTheory,0.2985,0.0746,0.3732,1,MEDIUM,1
automorphism,fingroup,Mathlib.GroupTheory.QuotientGroup.Defs,GroupTheory,0.29,0.0725,0.3624,-1,,2
automorphism,fingroup,Mathlib.GroupTheory.GroupAction.Defs,GroupTheory,0.2852,0.0713,0.3565,-1,,3
automorphism,fingroup,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.3332,0.0,0.3332,-1,,4
automorphism,fingroup,Mathlib.GroupTheory.Frattini,GroupTheory,0.3307,0.0,0.3307,-1,,5
automorphism,fingroup,Mathlib.GroupTheory.Finiteness,GroupTheory,0.3306,0.0,0.3306,-1,,6
automorphism,fingroup,Mathlib.GroupTheory.Commensurable,GroupTheory,0.3287,0.0,0.3287,-1,,7
automorphism,fingroup,Mathlib.GroupTheory.Sylow,GroupTheory,0.328,0.0,0.328,-1,,8
automorphism,fingroup,Mathlib.GroupTheory.Archimedean,GroupTheory,0.3271,0.0,0.3271,-1,,9
automorphism,fingroup,Mathlib.GroupTheory.Perm.Support,GroupTheory,0.3256,0.0,0.3256,-1,,10
fingroup,fingroup,Mathlib.GroupTheory.Abelianization.Finite,GroupTheory,0.4027,0.0,0.4027,0,HIGH,1
fingroup,fingroup,Mathlib.GroupTheory.Commutator.Finite,GroupTheory,0.3933,0.0,0.3933,-1,,2
fingroup,fingroup,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.3922,0.0,0.3922,-1,,3
fingroup,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.392,0.0,0.392,-1,,4
fingroup,fingroup,Mathlib.GroupTheory.DedekindFinite,GroupTheory,0.3804,0.0,0.3804,-1,,5
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Simple,GroupTheory,0.3728,0.0,0.3728,-1,,6
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Saturated,GroupTheory,0.3722,0.0,0.3722,-1,,7
fingroup,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.3704,0.0,0.3704,-1,,8
fingroup,fingroup,Mathlib.GroupTheory.Perm.Subgroup,GroupTheory,0.369,0.0,0.369,-1,,9
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Center,GroupTheory,0.3651,0.0,0.3651,-1,,10
