mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank
morphism,fingroup,Mathlib.GroupTheory.Congruence.Hom,GroupTheory,0.311,0.0,0.311,-1,,2
morphism,fingroup,Mathlib.GroupTheory.Sylow,GroupTheory,0.3107,0.0,0.3107,-1,,3
morphism,fingroup,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.3097,0.0,0.3097,-1,,4
morphism,fingroup,Mathlib.GroupTheory.PGroup,GroupTheory,0.3072,0.0,0.3072,-1,,5
morphism,fingroup,Mathlib.GroupTheory.Commensurable,GroupTheory,0.307,0.0,0.307,-1,,6
morphism,fingroup,Mathlib.GroupTheory.Rank,GroupTheory,0.3055,0.0,0.3055,-1,,7
morphism,fingroup,Mathlib.GroupTheory.Solvable,GroupTheory,0.3041,0.0,0.3041,-1,,8
morphism,fingroup,Mathlib.GroupTheory.Transfer,GroupTheory,0.3031,0.0,0.3031,-1,,9
morphism,fingroup,Mathlib.GroupTheory.Nilpotent,GroupTheory,0.3026,0.0,0.3026,-1,,10
all_fingroup,fingroup,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.365,0.0,0.365,0,HIGH-UNCERTAIN,1
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Simple,GroupTheory,0.3375,0.0,0.3375,-1,,2
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Center,GroupTheory,0.3375,0.0,0.3375,-1,,3
all_fingroup,fingroup,Mathlib.GroupTheory.Abelianization.Finite,GroupTheory,0.3375,0.0,0.3375,-1,,4
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Centralizer,GroupTheory,0.3375,0.0,0.3375,-1,,5
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Saturated,GroupTheory,0.3375,0.0,0.3375,-1,,6
all_fingroup,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.3375,0.0,0.3375,-1,,7
all_fingroup,fingroup,Mathlib.GroupTheory.Perm.Subgroup,GroupTheory,0.3375,0.0,0.3375,-1,,8
all_fingroup,fingroup,Mathlib.GroupTheory.Commutator.Finite,GroupTheory,0.3375,0.0,0.3375,-1,,9
all_fingroup,fingroup,Mathlib.GroupTheory.DedekindFinite,GroupTheory,0.3222,0.0,0.3222,-1,,10
action,fingroup,Mathlib.GroupTheory.GroupAction.Support,GroupTheory,0.3972,0.0,0.3972,0,HIGH-UNCERTAIN,1
action,fingroup,Mathlib.GroupTheory.GroupAction.Pointwise,GroupTheory,0.3935,0.0,0.3935,-1,,2
action,fingroup,Mathlib.GroupTheory.GroupAction.Quotient,GroupTheory,0.3916,0.0,0.3916,-1,,3
action,fingroup,Mathlib.GroupTheory.FreeGroup.Orbit,GroupTheory,0.3888,0.0,0.3888,-1,,4
action,fingroup,Mathlib.GroupTheory.GroupAction.Defs,GroupTheory,0.3883,0.0,0.3883,-1,,5
action,fingroup,Mathlib.GroupTheory.GroupAction.Basic,GroupTheory,0.381,0.0,0.381,-1,,6
action,fingroup,Mathlib.GroupTheory.GroupAction.Embedding,GroupTheory,0.3806,0.0,0.3806,-1,,7
action,fingroup,Mathlib.GroupTheory.GroupAction.Primitive,GroupTheory,0.3805,0.0,0.3805,-1,,8
action,fingroup,Mathlib.GroupTheory.GroupAction.Iwasawa,GroupTheory,0.3804,0.0,0.3804,-1,,9
action,fingroup,Mathlib.GroupTheory.GroupAction.Jordan,GroupTheory,0.3758,0.0,0.3758,-1,,10
quotient,fingroup,Mathlib.GroupTheory.Coset.Defs,GroupTheory,0.475,0.0,0.475,0,HIGH,1
quotient,fingroup,Mathlib.GroupTheory.Coset.Basic,GroupTheory,0.4732,0.0,0.4732,-1,,2
quotient,fingroup,Mathlib.GroupTheory.DoubleCoset,GroupTheory,0.4707,0.0,0.4707,-1,,3
quotient,fingroup,Mathlib.GroupTheory.Coset.Card,GroupTheory,0.4325,0.0,0.4325,-1,,4
quotient,fingroup,Mathlib.GroupTheory.CosetCover,GroupTheory,0.396,0.0,0.396,-1,,5
quotient,fingroup,Mathlib.GroupTheory.QuotientGroup.Basic,GroupTheory,0.3833,0.0,0.3833,-1,,6
quotient,fingroup,Mathlib.GroupTheory.GroupAction.Quotient,GroupTheory,0.3813,0.0,0.3813,-1,,7
quotient,fingroup,Mathlib.GroupTheory.QuotientGroup.Defs,GroupTheory,0.3729,0.0,0.3729,-1,,8
quotient,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.3672,0.0,0.3672,-1,,9
quotient,fingroup,Mathlib.GroupTheory.Complement,GroupTheory,0.359,0.0,0.359,-1,,10
automorphism,fingroup,Mathlib.GroupTheory.QuotientGroup.Defs,GroupTheory,0.3041,0.076,0.3801,1,MEDIUM,1
automorphism,fingroup,Mathlib.GroupTheory.Coset.Basic,GroupTheory,0.2995,0.0749,0.3744,-1,,2
automorphism,fingroup,Mathlib.GroupTheory.GroupAction.Defs,GroupTheory,0.2837,0.0709,0.3546,-1,,3
automorphism,fingroup,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.3352,0.0,0.3352,-1,,4
automorphism,fingroup,Mathlib.GroupTheory.Finiteness,GroupTheory,0.3313,0.0,0.3313,-1,,5
automorphism,fingroup,Mathlib.GroupTheory.Frattini,GroupTheory,0.3309,0.0,0.3309,-1,,6
automorphism,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.3305,0.0,0.3305,-1,,7
automorphism,fingroup,Mathlib.GroupTheory.Commensurable,GroupTheory,0.3291,0.0,0.3291,-1,,8
automorphism,fingroup,Mathlib.GroupTheory.Sylow,GroupTheory,0.3278,0.0,0.3278,-1,,9
automorphism,fingroup,Mathlib.GroupTheory.Transfer,GroupTheory,0.3258,0.0,0.3258,-1,,10
fingroup,fingroup,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.3921,0.0,0.3921,0,HIGH-UNCERTAIN,1
fingroup,fingroup,Mathlib.GroupTheory.Abelianization.Finite,GroupTheory,0.3786,0.0,0.3786,-1,,2
fingroup,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.3772,0.0,0.3772,-1,,3
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Simple,GroupTheory,0.3763,0.0,0.3763,-1,,4
fingroup,fingroup,Mathlib.GroupTheory.Commutator.Finite,GroupTheory,0.3705,0.0,0.3705,-1,,5
fingroup,fingroup,Mathlib.GroupTheory.Perm.Subgroup,GroupTheory,0.3702,0.0,0.3702,-1,,6
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Saturated,GroupTheory,0.3675,0.0,0.3675,-1,,7
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Centralizer,GroupTheory,0.365,0.0,0.365,-1,,8
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Center,GroupTheory,0.3635,0.0,0.3635,-1,,9
fingroup,fingroup,Mathlib.GroupTheory.DedekindFinite,GroupTheory,0.3614,0.0,0.3614,-1,,10
