mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank
perm,fingroup,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.268,0.0,0.268,-1,,9
perm,fingroup,Mathlib.GroupTheory.Perm.Cycle.Basic,GroupTheory,0.2674,0.0,0.2674,-1,,10
morphism,fingroup,Mathlib.GroupTheory.PGroup,GroupTheory,0.2352,0.0,0.2352,-1,LOW,1
morphism,fingroup,Mathlib.GroupTheory.Commensurable,GroupTheory,0.234,0.0,0.234,-1,,2
morphism,fingroup,Mathlib.GroupTheory.Rank,GroupTheory,0.231,0.0,0.231,-1,,3
morphism,fingroup,Mathlib.GroupTheory.Transfer,GroupTheory,0.2308,0.0,0.2308,-1,,4
morphism,fingroup,Mathlib.GroupTheory.Torsion,GroupTheory,0.2306,0.0,0.2306,-1,,5
morphism,fingroup,Mathlib.GroupTheory.Complement,GroupTheory,0.2303,0.0,0.2303,-1,,6
morphism,fingroup,Mathlib.GroupTheory.Exponent,GroupTheory,0.2302,0.0,0.2302,-1,,7
morphism,fingroup,Mathlib.GroupTheory.Solvable,GroupTheory,0.2301,0.0,0.2301,-1,,8
morphism,fingroup,Mathlib.GroupTheory.Sylow,GroupTheory,0.23,0.0,0.23,-1,,9
morphism,fingroup,Mathlib.GroupTheory.Frattini,GroupTheory,0.2298,0.0,0.2298,-1,,10
all_fingroup,fingroup,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.27,0.0,0.27,3,MEDIUM-LOW,1
all_fingroup,fingroup,Mathlib.GroupTheory.Abelianization.Finite,GroupTheory,0.25,0.0,0.25,-1,,2
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Simple,GroupTheory,0.25,0.0,0.25,-1,,3
all_fingroup,fingroup,Mathlib.GroupTheory.Commutator.Finite,GroupTheory,0.25,0.0,0.25,-1,,4
all_fingroup,fingroup,Mathlib.GroupTheory.Complement,GroupTheory,0.2,0.05,0.25,-1,,5
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Saturated,GroupTheory,0.25,0.0,0.25,-1,,6
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Centralizer,GroupTheory,0.25,0.0,0.25,-1,,7
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Center,GroupTheory,0.25,0.0,0.25,-1,,8
all_fingroup,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.25,0.0,0.25,-1,,9
all_fingroup,fingroup,Mathlib.GroupTheory.Perm.Subgroup,GroupTheory,0.25,0.0,0.25,-1,,10
action,fingroup,Mathlib.GroupTheory.GroupAction.Iwasawa,GroupTheory,0.3799,0.0,0.3799,0,HIGH-UNCERTAIN,1
action,fingroup,Mathlib.GroupTheory.GroupAction.Period,GroupTheory,0.3799,0.0,0.3799,-1,,2
action,fingroup,Mathlib.GroupTheory.GroupAction.Blocks,GroupTheory,0.3799,0.0,0.3799,-1,,3
action,fingroup,Mathlib.GroupTheory.GroupAction.Ring,GroupTheory,0.3774,0.0,0.3774,-1,,4
action,fingroup,Mathlib.GroupTheory.GroupAction.Embedding,GroupTheory,0.3716,0.0,0.3716,-1,,5
action,fingroup,Mathlib.GroupTheory.GroupAction.Support,GroupTheory,0.3697,0.0,0.3697,-1,,6
action,fingroup,Mathlib.GroupTheory.GroupAction.SubMulAction,GroupTheory,0.3694,0.0,0.3694,-1,,7
action,fingroup,Mathlib.GroupTheory.GroupAction.Primitive,GroupTheory,0.3679,0.0,0.3679,-1,,8
action,fingroup,Mathlib.GroupTheory.GroupAction.Jordan,GroupTheory,0.3669,0.0,0.3669,-1,,9
action,fingroup,Mathlib.GroupTheory.GroupAction.Pointwise,GroupTheory,0.3658,0.0,0.3658,-1,,10
quotient,fingroup,Mathlib.GroupTheory.Coset.Basic,GroupTheory,0.442,0.0,0.442,0,HIGH,1
quotient,fingroup,Mathlib.GroupTheory.Coset.Defs,GroupTheory,0.4382,0.0,0.4382,-1,,2
quotient,fingroup,Mathlib.GroupTheory.Coset.Card,GroupTheory,0.4362,0.0,0.4362,-1,,3
quotient,fingroup,Mathlib.GroupTheory.DoubleCoset,GroupTheory,0.4311,0.0,0.4311,-1,,4
quotient,fingroup,Mathlib.GroupTheory.CosetCover,GroupTheory,0.4164,0.0,0.4164,-1,,5
quotient,fingroup,Mathlib.GroupTheory.GroupAction.Quotient,GroupTheory,0.2986,0.0,0.2986,-1,,6
quotient,fingroup,Mathlib.GroupTheory.QuotientGroup.Basic,GroupTheory,0.2985,0.0,0.2985,-1,,7
quotient,fingroup,Mathlib.GroupTheory.QuotientGroup.Defs,GroupTheory,0.2979,0.0,0.2979,-1,,8
quotient,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.2971,0.0,0.2971,-1,,9
quotient,fingroup,Mathlib.GroupTheory.GroupAction.OfQuotient,GroupTheory,0.2732,0.0,0.2732,-1,,10
automorphism,fingroup,Mathlib.GroupTheory.Coset.Defs,GroupTheory,0.2314,0.0579,0.2893,2,MEDIUM,1
automorphism,fingroup,Mathlib.GroupTheory.Coset.Card,GroupTheory,0.2313,0.0578,0.2891,-1,,2
automorphism,fingroup,Mathlib.GroupTheory.Perm.Support,GroupTheory,0.2868,0.0,0.2868,-1,,3
automorphism,fingroup,Mathlib.GroupTheory.GroupAction.Quotient,GroupTheory,0.2277,0.0569,0.2846,-1,,4
automorphism,fingroup,Mathlib.GroupTheory.QuotientGroup.Basic,GroupTheory,0.2276,0.0569,0.2845,-1,,5
automorphism,fingroup,Mathlib.GroupTheory.DoubleCoset,GroupTheory,0.2231,0.0558,0.2788,-1,,6
automorphism,fingroup,Mathlib.GroupTheory.Perm.Subgroup,GroupTheory,0.2744,0.0,0.2744,-1,,7
automorphism,fingroup,Mathlib.GroupTheory.Perm.List,GroupTheory,0.2697,0.0,0.2697,-1,,8
automorphism,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.2688,0.0,0.2688,-1,,9
automorphism,fingroup,Mathlib.GroupTheory.Perm.Option,GroupTheory,0.2671,0.0,0.2671,-1,,10
fingroup,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.3353,0.0,0.3353,1,MEDIUM,1
fingroup,fingroup,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.3284,0.0,0.3284,-1,,2
fingroup,fingroup,Mathlib.GroupTheory.Commutator.Finite,GroupTheory,0.3283,0.0,0.3283,-1,,3
fingroup,fingroup,Mathlib.GroupTheory.Abelianization.Finite,GroupTheory,0.3272,0.0,0.3272,-1,,4
fingroup,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.3269,0.0,0.3269,-1,,5
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Saturated,GroupTheory,0.3231,0.0,0.3231,-1,,6
fingroup,fingroup,Mathlib.GroupTheory.DedekindFinite,GroupTheory,0.3199,0.0,0.3199,-1,,7
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Simple,GroupTheory,0.3194,0.0,0.3194,-1,,8
fingroup,fingroup,Mathlib.GroupTheory.Perm.Subgroup,GroupTheory,0.3183,0.0,0.3183,-1,,9
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Center,GroupTheory,0.3156,0.0,0.3156,-1,,10
