mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank,original_rank,reranked_score,concept_bonus,synonym_bonus,text_v3_contrib,decl_contrib
rat,algebra,Mathlib.Algebra.Order.Field.Rat,Algebra,0.3666,0.0,0.3666,-1,,2,3,0.5793,0.1667,0.016,0.03,0.0
rat,algebra,Mathlib.Algebra.Field.Rat,Algebra,0.3654,0.0,0.3654,-1,,3,4,0.5742,0.1667,0.02,0.0222,0.0
rat,algebra,Mathlib.Algebra.Ring.Rat,Algebra,0.3602,0.0,0.3602,-1,,4,6,0.567,0.1667,0.02,0.0201,0.0
rat,algebra,Mathlib.Algebra.Algebra.Rat,Algebra,0.3611,0.0,0.3611,-1,,5,5,0.5639,0.1667,0.0267,0.0094,0.0
rat,algebra,Mathlib.Algebra.Star.Rat,Algebra,0.3536,0.0,0.3536,-1,,6,7,0.5577,0.1667,0.02,0.0174,0.0
rat,algebra,Mathlib.Algebra.Order.Ring.Rat,Algebra,0.3465,0.0,0.3465,-1,,7,8,0.5511,0.1667,0.016,0.0219,0.0
rat,algebra,Mathlib.Algebra.Algebra.Hom.Rat,Algebra,0.3459,0.0,0.3459,-1,,8,9,0.5469,0.1667,0.02,0.0143,0.0
rat,algebra,Mathlib.NumberTheory.Niven,NumberTheory,0.3683,0.0,0.3683,-1,,9,2,0.399,0.0,0.0,0.0307,0.0
rat,algebra,Mathlib.NumberTheory.Real.Irrational,NumberTheory,0.3399,0.0,0.3399,-1,,10,10,0.3644,0.0,0.0,0.0245,0.0
polydiv,algebra,Mathlib.Algebra.Polynomial.RingDivision,Algebra,0.3817,0.0,0.3817,-1,,1,3,0.4288,0.0,0.0,0.0098,0.0372
polydiv,algebra,Mathlib.Algebra.Polynomial.FieldDivision,Algebra,0.3883,0.0,0.3883,0,HIGH-UNCERTAIN,2,1,0.4247,0.0,0.0,0.0125,0.0239
polydiv,algebra,Mathlib.Algebra.MvPolynomial.Division,Algebra,0.3866,0.0,0.3866,-1,,3,2,0.3984,0.0,0.0,0.0118,0.0
polydiv,algebra,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3105,0.0,0.3105,-1,,4,7,0.3396,0.0,0.0,0.0075,0.0216
polydiv,algebra,Mathlib.Algebra.Polynomial.PartialFractions,Algebra,0.3171,0.0,0.3171,-1,,5,4,0.3364,0.0,0.0,0.0193,0.0
polydiv,algebra,Mathlib.Algebra.EuclideanDomain.Defs,Algebra,0.3126,0.0,0.3126,-1,,6,6,0.3301,0.0,0.0,0.0175,0.0
polydiv,algebra,Mathlib.Algebra.Polynomial.Smeval,Algebra,0.3157,0.0,0.3157,-1,,7,5,0.3253,0.0,0.0,0.0096,0.0
polydiv,algebra,Mathlib.Algebra.MonoidAlgebra.Division,Algebra,0.3104,0.0,0.3104,-1,,8,8,0.3231,0.0,0.0,0.0127,0.0
polydiv,algebra,Mathlib.Algebra.Polynomial.Sequence,Algebra,0.3101,0.0,0.3101,-1,,9,9,0.3175,0.0,0.0,0.0074,0.0
polydiv,algebra,Mathlib.Algebra.Polynomial.Coeff,Algebra,0.307,0.0,0.307,-1,,10,10,0.3131,0.0,0.0,0.0061,0.0
interval,algebra,Mathlib.Algebra.Order.Ring.Interval,Algebra,0.5237,0.0,0.5237,0,HIGH,1,1,0.8132,0.25,0.02,0.0195,0.0
interval,algebra,Mathlib.Algebra.Order.Interval.Multiset,Algebra,0.5172,0.0,0.5172,-1,,2,2,0.8041,0.25,0.02,0.0169,0.0
interval,algebra,Mathlib.Algebra.Order.Interval.Basic,Algebra,0.5112,0.0,0.5112,-1,,3,3,0.7957,0.25,0.02,0.0145,0.0
interval,algebra,Mathlib.Algebra.Order.Interval.Set.Monoid,Algebra,0.4691,0.0,0.4691,-1,,4,4,0.7547,0.25,0.016,0.0196,0.0
interval,algebra,Mathlib.Algebra.Order.Interval.Set.Group,Algebra,0.4683,0.0,0.4683,-1,,5,5,0.7536,0.25,0.016,0.0193,0.0
interval,algebra,Mathlib.Algebra.Order.Interval.Finset.Basic,Algebra,0.4657,0.0,0.4657,-1,,6,6,0.75,0.25,0.016,0.0183,0.0
interval,algebra,Mathlib.Algebra.Order.Group.Pointwise.Interval,Algebra,0.4484,0.0,0.4484,-1,,7,7,0.7258,0.25,0.016,0.0114,0.0
interval,algebra,Mathlib.Algebra.Order.Interval.Set.Instances,Algebra,0.443,0.0,0.443,-1,,8,8,0.7182,0.25,0.016,0.0092,0.0
interval,algebra,Mathlib.Order.Interval.Lex,Order,0.4083,0.0,0.4083,-1,,9,9,0.7016,0.25,0.0267,0.0167,0.0
interval,algebra,Mathlib.Algebra.Order.Algebra,Algebra,0.4031,0.0,0.4031,-1,,10,10,0.411,0.0,0.0,0.0079,0.0
qpoly,algebra,Mathlib.RingTheory.Polynomial.Quotient,RingTheory,0.419,0.0,0.419,0,HIGH,1,1,0.4583,0.0,0.0,0.0142,0.025
qpoly,algebra,Mathlib.Algebra.Polynomial.Monic,Algebra,0.3422,0.0,0.3422,-1,,2,6,0.373,0.0,0.0,0.0129,0.018
qpoly,algebra,Mathlib.Algebra.Polynomial.Div,Algebra,0.3418,0.0,0.3418,-1,,3,8,0.3717,0.0,0.0,0.0127,0.0172
qpoly,algebra,Mathlib.Algebra.Quotient,Algebra,0.3593,0.0,0.3593,-1,,4,2,0.368,0.0,0.0,0.0087,0.0
qpoly,algebra,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3481,0.0,0.3481,-1,,5,3,0.3633,0.0,0.0,0.0152,0.0
qpoly,algebra,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3459,0.0,0.3459,-1,,6,4,0.3603,0.0,0.0,0.0144,0.0
qpoly,algebra,Mathlib.Algebra.Polynomial.Eval.Irreducible,Algebra,0.339,0.0,0.339,-1,,7,9,0.3579,0.0,0.0,0.0189,0.0
qpoly,algebra,Mathlib.Algebra.Polynomial.Basis,Algebra,0.343,0.0,0.343,-1,,8,5,0.3562,0.0,0.0,0.0132,0.0
qpoly,algebra,Mathlib.Algebra.Polynomial.Homogenize,Algebra,0.3421,0.0,0.3421,-1,,9,7,0.3549,0.0,0.0,0.0128,0.0
qpoly,algebra,Mathlib.Algebra.Polynomial.Smeval,Algebra,0.3373,0.0,0.3373,-1,,10,10,0.3482,0.0,0.0,0.0109,0.0
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Basic,Algebra,0.3793,0.0,0.3793,-1,,1,2,0.6839,0.25,0.02,0.0167,0.0179
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Submonoid,Algebra,0.381,0.0,0.381,0,HIGH-UNCERTAIN,2,1,0.6684,0.25,0.02,0.0174,0.0
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Class,Algebra,0.3602,0.0,0.3602,-1,,3,6,0.6643,0.25,0.02,0.0091,0.025
archimedean,algebra,Mathlib.Algebra.Order.Module.Archimedean,Algebra,0.3702,0.0,0.3702,-1,,4,3,0.6533,0.25,0.02,0.0131,0.0
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.Hom,Algebra,0.3655,0.0,0.3655,-1,,5,4,0.6467,0.25,0.02,0.0112,0.0
archimedean,algebra,Mathlib.Algebra.Order.Ring.Archimedean,Algebra,0.3654,0.0,0.3654,-1,,6,5,0.6466,0.25,0.02,0.0112,0.0
archimedean,algebra,Mathlib.RingTheory.Valuation.Archimedean,RingTheory,0.3471,0.0,0.3471,-1,,7,7,0.628,0.25,0.016,0.0149,0.0
archimedean,algebra,Mathlib.Algebra.Order.Archimedean.IndicatorCard,Algebra,0.3275,0.0,0.3275,-1,,8,8,0.6052,0.25,0.0133,0.0143,0.0
archimedean,algebra,Mathlib.RingTheory.HahnSeries.Lex,RingTheory,0.2291,0.0,0.2291,-1,,9,10,0.2685,0.0,0.0,0.0117,0.0278
archimedean,algebra,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.2318,0.0,0.2318,-1,,10,9,0.2522,0.0,0.0,0.0127,0.0077
countalg,algebra,Mathlib.LinearAlgebra.Countable,LinearAlgebra,0.4951,0.0,0.4951,0,HIGH,1,1,0.5251,0.0,0.0,0.03,0.0
countalg,algebra,Mathlib.Algebra.Algebra.Operations,Algebra,0.3488,0.0,0.3488,-1,,2,2,0.3533,0.0,0.0,0.0045,0.0
countalg,algebra,Mathlib.Algebra.Expr,Algebra,0.3448,0.0,0.3448,-1,,3,3,0.3477,0.0,0.0,0.0029,0.0
countalg,algebra,Mathlib.Algebra.Quotient,Algebra,0.3446,0.0,0.3446,-1,,4,4,0.3475,0.0,0.0,0.0029,0.0
countalg,algebra,Mathlib.Algebra.Opposites,Algebra,0.344,0.0,0.344,-1,,5,5,0.3466,0.0,0.0,0.0026,0.0
countalg,algebra,Mathlib.Algebra.Quandle,Algebra,0.344,0.0,0.344,-1,,6,6,0.3466,0.0,0.0,0.0026,0.0
countalg,algebra,Mathlib.Algebra.Notation,Algebra,0.3434,0.0,0.3434,-1,,7,7,0.3458,0.0,0.0,0.0024,0.0
countalg,algebra,Mathlib.Algebra.Order.Algebra,Algebra,0.3428,0.0,0.3428,-1,,8,8,0.3449,0.0,0.0,0.0021,0.0
countalg,algebra,Mathlib.Algebra.Algebra.Epi,Algebra,0.3417,0.0,0.3417,-1,,9,9,0.3434,0.0,0.0,0.0017,0.0
countalg,algebra,Mathlib.Algebra.Algebra.Bilinear,Algebra,0.3413,0.0,0.3413,-1,,10,10,0.3428,0.0,0.0,0.0015,0.0
poly,algebra,Mathlib.RingTheory.Polynomial.HilbertPoly,RingTheory,0.4305,0.0,0.4305,0,HIGH,1,1,0.7725,0.25,0.0229,0.0293,0.0399
poly,algebra,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3927,0.0,0.3927,-1,,2,2,0.5471,0.0833,0.02,0.0221,0.029
poly,algebra,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.389,0.0,0.389,-1,,3,3,0.5271,0.0833,0.02,0.0206,0.0141
poly,algebra,Mathlib.Algebra.Polynomial.Taylor,Algebra,0.3696,0.0,0.3696,-1,,4,10,0.517,0.0833,0.02,0.0128,0.0312
poly,algebra,Mathlib.Algebra.Polynomial.Sequence,Algebra,0.3885,0.0,0.3885,-1,,5,4,0.5122,0.0833,0.02,0.0204,0.0
poly,algebra,Mathlib.Algebra.Polynomial.Smeval,Algebra,0.3875,0.0,0.3875,-1,,6,5,0.5108,0.0833,0.02,0.02,0.0
poly,algebra,Mathlib.Algebra.Polynomial.Homogenize,Algebra,0.3772,0.0,0.3772,-1,,7,8,0.5101,0.0833,0.02,0.0159,0.0137
poly,algebra,Mathlib.Algebra.Polynomial.Mirror,Algebra,0.3808,0.0,0.3808,-1,,8,6,0.5014,0.0833,0.02,0.0173,0.0
poly,algebra,Mathlib.Algebra.Polynomial.Reverse,Algebra,0.3791,0.0,0.3791,-1,,9,7,0.4991,0.0833,0.02,0.0166,0.0
poly,algebra,Mathlib.Algebra.Polynomial.Coeff,Algebra,0.3728,0.0,0.3728,-1,,10,9,0.4902,0.0833,0.02,0.0141,0.0
fraction,algebra,Mathlib.RingTheory.WittVector.FrobeniusFractionField,RingTheory,0.3485,0.0,0.3485,-1,,1,3,0.6292,0.25,0.008,0.0227,0.0
fraction,algebra,Mathlib.RingTheory.Localization.FractionRing,RingTheory,0.3167,0.0,0.3167,-1,,2,7,0.613,0.25,0.0133,0.0222,0.0107
fraction,algebra,Mathlib.RingTheory.IntegralDomain,RingTheory,0.4027,0.0,0.4027,0,HIGH,3,1,0.4288,0.0,0.0,0.0261,0.0
fraction,algebra,Mathlib.Algebra.EuclideanDomain.Field,Algebra,0.386,0.0,0.386,-1,,4,2,0.3975,0.0,0.0,0.0115,0.0
fraction,algebra,Mathlib.RingTheory.Localization.Integral,RingTheory,0.3423,0.0,0.3423,-1,,5,4,0.3717,0.0,0.0,0.0294,0.0
fraction,algebra,Mathlib.RingTheory.DedekindDomain.IntegralClosure,RingTheory,0.3316,0.0,0.3316,-1,,6,5,0.3443,0.0,0.0,0.0127,0.0
fraction,algebra,Mathlib.Algebra.Algebra.Field,Algebra,0.3283,0.0,0.3283,-1,,7,6,0.3356,0.0,0.0,0.0073,0.0
fraction,algebra,Mathlib.RingTheory.Algebraic.Integral,RingTheory,0.3142,0.0,0.3142,-1,,8,8,0.3324,0.0,0.0,0.0182,0.0
fraction,algebra,Mathlib.Algebra.Field.Shrink,Algebra,0.3124,0.0,0.3124,-1,,9,9,0.3207,0.0,0.0,0.0083,0.0
fraction,algebra,Mathlib.Algebra.Field.Defs,Algebra,0.3091,0.0,0.3091,-1,,10,10,0.3161,0.0,0.0,0.007,0.0
preorder,order,Mathlib.Order.Preorder.Finite,Order,0.6035,0.0,0.6035,0,HIGH,1,1,0.8949,0.25,0.0267,0.0147,0.0
preorder,order,Mathlib.Order.Preorder.Finsupp,Order,0.601,0.0,0.601,-1,,2,2,0.8914,0.25,0.0267,0.0137,0.0
preorder,order,Mathlib.Order.Preorder.Chain,Order,0.5853,0.0,0.5853,-1,,3,3,0.8694,0.25,0.0267,0.0075,0.0
preorder,order,Mathlib.Order.Circular,Order,0.4098,0.0,0.4098,-1,,4,4,0.4413,0.0,0.0,0.0106,0.0209
preorder,order,Mathlib.Order.Grade,Order,0.4013,0.0,0.4013,-1,,5,8,0.4392,0.0,0.0,0.0072,0.0307
preorder,order,Mathlib.Order.Basic,Order,0.4081,0.0,0.4081,-1,,6,5,0.4319,0.0,0.0,0.0099,0.0138
preorder,order,Mathlib.Order.Height,Order,0.4081,0.0,0.4081,-1,,7,6,0.418,0.0,0.0,0.0099,0.0
preorder,order,Mathlib.Order.Restriction,Order,0.4026,0.0,0.4026,-1,,8,7,0.4103,0.0,0.0,0.0077,0.0
preorder,order,Mathlib.Order.Comparable,Order,0.4007,0.0,0.4007,-1,,9,9,0.4076,0.0,0.0,0.0069,0.0
preorder,order,Mathlib.Order.Synonym,Order,0.4006,0.0,0.4006,-1,,10,10,0.4075,0.0,0.0,0.0069,0.0
all_order,order,Mathlib.Order.Radical,Order,0.4515,0.0,0.4515,-1,,1,2,0.6597,0.125,0.0267,0.0566,0.0
all_order,order,Mathlib.Order.Lattice,Order,0.4861,0.0,0.4861,0,HIGH,2,1,0.6422,0.125,0.0267,0.0044,0.0
all_order,order,Mathlib.Order.CompletePartialOrder,Order,0.4412,0.0,0.4412,-1,,3,3,0.6054,0.125,0.016,0.0232,0.0
all_order,order,Mathlib.Order.Lattice.Congruence,Order,0.4392,0.0,0.4392,-1,,4,4,0.5919,0.125,0.02,0.0077,0.0
all_order,order,Mathlib.Order.Defs.PartialOrder,Order,0.4312,0.0,0.4312,-1,,5,7,0.5914,0.125,0.016,0.0192,0.0
all_order,order,Mathlib.Order.Bounds.Lattice,Order,0.4386,0.0,0.4386,-1,,6,5,0.591,0.125,0.02,0.0074,0.0
all_order,order,Mathlib.Order.Part,Order,0.4023,0.0,0.4023,-1,,7,10,0.5909,0.125,0.0267,0.0369,0.0
all_order,order,Mathlib.Order.Filter.Partial,Order,0.4341,0.0,0.4341,-1,,8,6,0.5847,0.125,0.02,0.0056,0.0
all_order,order,Mathlib.Order.Hom.Lattice,Order,0.4268,0.0,0.4268,-1,,9,8,0.5745,0.125,0.02,0.0027,0.0
all_order,order,Mathlib.Order.BoundedOrder.Lattice,Order,0.404,0.0,0.404,-1,,10,9,0.5533,0.125,0.016,0.0083,0.0
order,order,Mathlib.Order.Lattice,Order,0.5721,0.0,0.5721,0,HIGH,1,1,0.8938,0.25,0.04,0.0022,0.0295
order,order,Mathlib.Order.Lattice.Congruence,Order,0.4845,0.0,0.4845,-1,,2,3,0.8047,0.25,0.0267,0.0038,0.0397
order,order,Mathlib.Order.Hom.Lattice,Order,0.481,0.0,0.481,-1,,3,5,0.7969,0.25,0.0267,0.0024,0.0369
order,order,Mathlib.Order.Filter.Partial,Order,0.499,0.0,0.499,-1,,4,2,0.7853,0.25,0.0267,0.0096,0.0
order,order,Mathlib.Order.Bounds.Lattice,Order,0.4842,0.0,0.4842,-1,,5,4,0.7645,0.25,0.0267,0.0037,0.0
order,order,Mathlib.Order.LatticeIntervals,Order,0.4268,0.0,0.4268,-1,,6,10,0.7457,0.25,0.02,0.0027,0.0462
order,order,Mathlib.Order.Defs.PartialOrder,Order,0.4496,0.0,0.4496,-1,,7,6,0.7315,0.25,0.02,0.0119,0.0
order,order,Mathlib.Order.CompletePartialOrder,Order,0.4494,0.0,0.4494,-1,,8,7,0.7311,0.25,0.02,0.0117,0.0
order,order,Mathlib.Order.ModularLattice,Order,0.4272,0.0,0.4272,-1,,9,9,0.7153,0.25,0.02,0.0029,0.0152
order,order,Mathlib.Order.BoundedOrder.Lattice,Order,0.4302,0.0,0.4302,-1,,10,8,0.7043,0.25,0.02,0.0041,0.0
presentation,fingroup,Mathlib.GroupTheory.FreeGroup.GeneratorEquiv,GroupTheory,0.2395,0.0,0.2395,-1,,1,6,0.3532,0.0833,0.0145,0.0158,0.0
presentation,fingroup,Mathlib.GroupTheory.PresentedGroup,GroupTheory,0.2278,0.0,0.2278,-1,,2,9,0.2895,0.0417,0.0089,0.0111,0.0
presentation,fingroup,Mathlib.GroupTheory.SpecificGroups.ZGroup,GroupTheory,0.2202,0.0551,0.2753,3,MEDIUM-LOW,3,1,0.2834,0.0,0.0,0.0081,0.0
presentation,fingroup,Mathlib.GroupTheory.Perm.Closure,GroupTheory,0.2532,0.0,0.2532,-1,,4,5,0.2745,0.0,0.0,0.0213,0.0
presentation,fingroup,Mathlib.GroupTheory.Coset.Card,GroupTheory,0.2108,0.0527,0.2635,-1,,5,2,0.2678,0.0,0.0,0.0043,0.0
presentation,fingroup,Mathlib.GroupTheory.CommutingProbability,GroupTheory,0.2105,0.0526,0.2631,-1,,6,3,0.2673,0.0,0.0,0.0042,0.0
presentation,fingroup,Mathlib.GroupTheory.Abelianization.Defs,GroupTheory,0.2094,0.0524,0.2618,-1,,7,4,0.2656,0.0,0.0,0.0038,0.0
presentation,fingroup,Mathlib.GroupTheory.Coxeter.Basic,GroupTheory,0.2307,0.0,0.2307,-1,,8,7,0.243,0.0,0.0,0.0123,0.0
presentation,fingroup,Mathlib.GroupTheory.Schreier,GroupTheory,0.2289,0.0,0.2289,-1,,9,8,0.2405,0.0,0.0,0.0116,0.0
presentation,fingroup,Mathlib.GroupTheory.SpecificGroups.Quaternion,GroupTheory,0.2259,0.0,0.2259,-1,,10,10,0.2363,0.0,0.0,0.0104,0.0
gproduct,fingroup,Mathlib.GroupTheory.SemidirectProduct,GroupTheory,0.4801,0.0,0.4801,0,HIGH,1,1,0.6783,0.1,0.02,0.0296,0.0487
gproduct,fingroup,Mathlib.GroupTheory.RegularWreathProduct,GroupTheory,0.3306,0.0,0.3306,-1,,2,2,0.4264,0.05,0.008,0.0082,0.0295
gproduct,fingroup,Mathlib.GroupTheory.GroupExtension.Basic,GroupTheory,0.3173,0.0,0.3173,-1,,3,3,0.3748,0.0,0.0,0.0249,0.0326
gproduct,fingroup,Mathlib.GroupTheory.ClassEquation,GroupTheory,0.282,0.0,0.282,-1,,4,10,0.33,0.0,0.0,0.0108,0.0372
gproduct,fingroup,Mathlib.GroupTheory.GroupExtension.Defs,GroupTheory,0.2907,0.0,0.2907,-1,,5,4,0.3281,0.0,0.0,0.0143,0.0231
gproduct,fingroup,Mathlib.GroupTheory.Complement,GroupTheory,0.2859,0.0,0.2859,-1,,6,7,0.326,0.0,0.0,0.0069,0.0332
gproduct,fingroup,Mathlib.GroupTheory.SpecificGroups.ZGroup,GroupTheory,0.2879,0.0,0.2879,-1,,7,6,0.3244,0.0,0.0,0.0151,0.0213
gproduct,fingroup,Mathlib.GroupTheory.Transfer,GroupTheory,0.2826,0.0,0.2826,-1,,8,9,0.3077,0.0,0.0,0.0056,0.0196
gproduct,fingroup,Mathlib.GroupTheory.Nilpotent,GroupTheory,0.2881,0.0,0.2881,-1,,9,5,0.3055,0.0,0.0,0.0077,0.0096
gproduct,fingroup,Mathlib.GroupTheory.Torsion,GroupTheory,0.2833,0.0,0.2833,-1,,10,8,0.2891,0.0,0.0,0.0058,0.0
perm,fingroup,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.3383,0.0,0.3383,1,MEDIUM,1,1,0.555,0.1667,0.0133,0.0278,0.0089
perm,fingroup,Mathlib.GroupTheory.Perm.Cycle.Concrete,GroupTheory,0.3363,0.0,0.3363,-1,,2,2,0.5445,0.1667,0.0114,0.0301,0.0
perm,fingroup,Mathlib.GroupTheory.Perm.List,GroupTheory,0.3361,0.0,0.3361,-1,,3,3,0.543,0.1667,0.0133,0.0269,0.0
perm,fingroup,Mathlib.GroupTheory.Perm.Support,GroupTheory,0.3282,0.0,0.3282,-1,,4,6,0.5409,0.1667,0.0133,0.0238,0.0089
perm,fingroup,Mathlib.GroupTheory.Perm.Fin,GroupTheory,0.3337,0.0,0.3337,-1,,5,4,0.5397,0.1667,0.0133,0.026,0.0
perm,fingroup,Mathlib.GroupTheory.Perm.Closure,GroupTheory,0.3336,0.0,0.3336,-1,,6,5,0.5395,0.1667,0.0133,0.0259,0.0
perm,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.3272,0.0,0.3272,-1,,7,7,0.5306,0.1667,0.0133,0.0234,0.0
perm,fingroup,Mathlib.GroupTheory.Perm.Cycle.Basic,GroupTheory,0.324,0.0,0.324,-1,,8,8,0.5272,0.1667,0.0114,0.0252,0.0
perm,fingroup,Mathlib.GroupTheory.Perm.Option,GroupTheory,0.322,0.0,0.322,-1,,9,9,0.5233,0.1667,0.0133,0.0213,0.0
perm,fingroup,Mathlib.GroupTheory.Perm.Cycle.Type,GroupTheory,0.3198,0.0,0.3198,-1,,10,10,0.5214,0.1667,0.0114,0.0235,0.0
morphism,fingroup,Mathlib.GroupTheory.Coset.Card,GroupTheory,0.2905,0.0726,0.3632,1,MEDIUM,1,1,0.368,0.0,0.0,0.0048,0.0
morphism,fingroup,Mathlib.GroupTheory.Abelianization.Defs,GroupTheory,0.2881,0.072,0.3602,-1,,2,2,0.364,0.0,0.0,0.0038,0.0
morphism,fingroup,Mathlib.GroupTheory.SpecificGroups.ZGroup,GroupTheory,0.272,0.068,0.34,-1,,3,4,0.3605,0.0,0.0,0.0044,0.0161
morphism,fingroup,Mathlib.GroupTheory.CommutingProbability,GroupTheory,0.2812,0.0703,0.3515,-1,,4,3,0.3565,0.0,0.0,0.005,0.0
morphism,fingroup,Mathlib.GroupTheory.Rank,GroupTheory,0.3114,0.0,0.3114,-1,,5,6,0.3401,0.0,0.0,0.0079,0.0208
morphism,fingroup,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.3109,0.0,0.3109,-1,,6,7,0.3335,0.0,0.0,0.0129,0.0096
morphism,fingroup,Mathlib.GroupTheory.Sylow,GroupTheory,0.3151,0.0,0.3151,-1,,7,5,0.3315,0.0,0.0,0.0094,0.0071
morphism,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.31,0.0,0.31,-1,,8,9,0.3265,0.0,0.0,0.0165,0.0
morphism,fingroup,Mathlib.GroupTheory.Schreier,GroupTheory,0.31,0.0,0.31,-1,,9,8,0.3173,0.0,0.0,0.0073,0.0
morphism,fingroup,Mathlib.GroupTheory.Commensurable,GroupTheory,0.3092,0.0,0.3092,-1,,10,10,0.3162,0.0,0.0,0.007,0.0
all_fingroup,fingroup,Mathlib.GroupTheory.Abelianization.Finite,GroupTheory,0.4396,0.0,0.4396,0,HIGH,1,1,0.5719,0.0714,0.02,0.0408,0.0
all_fingroup,fingroup,Mathlib.GroupTheory.DedekindFinite,GroupTheory,0.4119,0.0,0.4119,-1,,2,3,0.537,0.0714,0.0178,0.0359,0.0
all_fingroup,fingroup,Mathlib.GroupTheory.Commutator.Finite,GroupTheory,0.4137,0.0,0.4137,-1,,3,2,0.5356,0.0714,0.02,0.0305,0.0
all_fingroup,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.3968,0.0,0.3968,-1,,4,4,0.512,0.0714,0.02,0.0237,0.0
all_fingroup,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.3838,0.0,0.3838,-1,,5,5,0.4976,0.0714,0.0178,0.0246,0.0
all_fingroup,fingroup,Mathlib.GroupTheory.MonoidLocalization.Finite,GroupTheory,0.3776,0.0,0.3776,-1,,6,7,0.4921,0.0714,0.016,0.0271,0.0
all_fingroup,fingroup,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.3785,0.0,0.3785,-1,,7,6,0.4699,0.0714,0.0145,0.0054,0.0
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Saturated,GroupTheory,0.3527,0.0,0.3527,-1,,8,8,0.4034,0.0357,0.0089,0.0061,0.0
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Simple,GroupTheory,0.3518,0.0,0.3518,-1,,9,9,0.4021,0.0357,0.0089,0.0057,0.0
all_fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Centralizer,GroupTheory,0.3457,0.0,0.3457,-1,,10,10,0.3936,0.0357,0.0089,0.0033,0.0
action,fingroup,Mathlib.GroupTheory.GroupAction.Quotient,GroupTheory,0.3848,0.0,0.3848,-1,,1,7,0.7184,0.25,0.0133,0.0189,0.0514
action,fingroup,Mathlib.GroupTheory.GroupAction.Basic,GroupTheory,0.3922,0.0,0.3922,-1,,2,3,0.7125,0.25,0.0133,0.0219,0.0351
action,fingroup,Mathlib.GroupTheory.GroupAction.Defs,GroupTheory,0.3884,0.0,0.3884,-1,,3,5,0.7123,0.25,0.0133,0.0204,0.0402
action,fingroup,Mathlib.GroupTheory.GroupAction.Support,GroupTheory,0.4087,0.0,0.4087,0,HIGH,4,1,0.7005,0.25,0.0133,0.0285,0.0
action,fingroup,Mathlib.GroupTheory.GroupAction.Pointwise,GroupTheory,0.3989,0.0,0.3989,-1,,5,2,0.6868,0.25,0.0133,0.0246,0.0
action,fingroup,Mathlib.GroupTheory.GroupAction.Primitive,GroupTheory,0.3804,0.0,0.3804,-1,,6,10,0.6843,0.25,0.0133,0.0172,0.0234
action,fingroup,Mathlib.GroupTheory.GroupAction.Iwasawa,GroupTheory,0.389,0.0,0.389,-1,,7,4,0.6729,0.25,0.0133,0.0206,0.0
action,fingroup,Mathlib.GroupTheory.GroupAction.Embedding,GroupTheory,0.3859,0.0,0.3859,-1,,8,6,0.6686,0.25,0.0133,0.0194,0.0
action,fingroup,Mathlib.GroupTheory.GroupAction.Transitive,GroupTheory,0.3821,0.0,0.3821,-1,,9,9,0.6633,0.25,0.0133,0.0178,0.0
action,fingroup,Mathlib.GroupTheory.FreeGroup.Orbit,GroupTheory,0.3831,0.0,0.3831,-1,,10,8,0.4013,0.0,0.0,0.0182,0.0
quotient,fingroup,Mathlib.GroupTheory.GroupAction.Quotient,GroupTheory,0.4001,0.0,0.4001,-1,,1,6,0.7087,0.25,0.0133,0.0172,0.0281
quotient,fingroup,Mathlib.GroupTheory.QuotientGroup.Basic,GroupTheory,0.3933,0.0,0.3933,-1,,2,7,0.7,0.25,0.0133,0.0144,0.029
quotient,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.3732,0.0,0.3732,-1,,3,8,0.6637,0.25,0.0133,0.0064,0.0208
quotient,fingroup,Mathlib.GroupTheory.QuotientGroup.Defs,GroupTheory,0.3713,0.0,0.3713,-1,,4,9,0.6616,0.25,0.0133,0.0057,0.0213
quotient,fingroup,Mathlib.GroupTheory.DoubleCoset,GroupTheory,0.4535,0.0,0.4535,-1,,5,2,0.5224,0.0,0.0,0.0386,0.0304
